key	text	tooltip
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_multicolour_laced	Hoàn thành bộ giáp: Multicolour Laced	true
avatar_ancillaries_localised_source_lookups_localised_source_text_clan_bow	Trở thành thành viên của một gia tộc chuyên về xạ tiễn binh	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_itakura_katsushiga	Hoàn thành bộ giáp: Itakura Katsushiga	true
avatar_ancillaries_localised_source_lookups_localised_source_text_starting	Hóa thân của bạn bắt đầu trò chơi với tùy tùng này.	true
avatar_ancillaries_localised_source_lookups_localised_source_text_gempei_mon	Bạn phải sở hữu DLC Rise of the Samurai để sử dụng mon này.	true
avatar_ancillaries_localised_source_lookups_localised_source_text_campaign	Nguồn: Vùng trên bản đồ Chinh phục Hóa thân	true
avatar_ancillaries_localised_source_lookups_localised_source_text_gempei_battle_drop	Nguồn: Rơi ngẫu nhiên sau trận đánh \n \n Bạn phải sở hữu DLC Rise of the Samurai để sử dụng tùy tùng này.	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_maeda_toshiw	Hoàn thành bộ giáp: Maeda Toshie	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_catfish_tail	Hoàn thành bộ giáp: Catfish Tail	true
avatar_ancillaries_localised_source_lookups_localised_source_text_achievement_shogun	Hoàn thành thành tựu: Đại Soái	true
avatar_ancillaries_localised_source_lookups_localised_source_text_dojo_bow	Nguồn: Chuỗi công trình Archery Dojo	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_ichinotani	Hoàn thành bộ giáp: Ichinotani	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_bosh_late_samurai_2	Hoàn thành bộ giáp: Late Samurai Uniform 2	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_bosh_late_samurai_3	Hoàn thành bộ giáp: Late Samurai Uniform 3	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_bosh_late_samurai_1	Hoàn thành bộ giáp: Late Samurai Uniform 1	true
avatar_ancillaries_localised_source_lookups_localised_source_text_ikko_ikki	Bạn phải sở hữu DLC Ikko-Ikki để sử dụng tùy tùng này.	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_bosh_shinsengumi_2	Hoàn thành bộ giáp: Shinsengumi Uniform 2	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_bosh_shinsengumi_1	Hoàn thành bộ giáp: Shinsengumi Uniform 1	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_bosh_british_1	Hoàn thành bộ giáp: British Uniform	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_hosokawa_tadakoi	Hoàn thành bộ giáp: Hosokawa Tadakoi	true
avatar_ancillaries_localised_source_lookups_localised_source_text_dojo_cavalry	Nguồn: Chuỗi công trình Stables	true
avatar_ancillaries_localised_source_lookups_localised_source_text_dojo_workshop	Nguồn: Chuỗi công trình Workshop	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_uesugi_kenshin	Hoàn thành bộ giáp: Uesugi Kenshin	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_western_style	Hoàn thành bộ giáp: Western Style	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_morning_glory	Hoàn thành bộ giáp: Morning Glory	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_robes_of_the_ikko_ikki	Hoàn thành bộ giáp: Robes of the Ikko Ikki	true
avatar_ancillaries_localised_source_lookups_localised_source_text_battle	Nguồn: Rơi ngẫu nhiên sau trận đánh	true
avatar_ancillaries_localised_source_lookups_localised_source_text_ikko_ikki_battle_drop	Nguồn: Rơi ngẫu nhiên sau trận đánh \n \n Bạn phải sở hữu DLC Ikko-Ikki để sử dụng tùy tùng này.	true
avatar_ancillaries_localised_source_lookups_localised_source_text_dojo_stealth	Nguồn: Chuỗi công trình Sake Den	true
avatar_ancillaries_localised_source_lookups_localised_source_text_promotion_mon	Gia tộc của bạn phải đạt thăng cấp để mở khóa mon này.	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_tokugawa_ieyasu	Hoàn thành bộ giáp: Tokugawa Ieyasu	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_bosh_french_1	Hoàn thành bộ giáp: French Uniform	true
avatar_ancillaries_localised_source_lookups_localised_source_text_gempei	Bạn phải sở hữu DLC Rise of the Samurai để sử dụng tùy tùng này.	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_bosh_officer_2	Hoàn thành bộ giáp: Officer Uniform 1	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_bosh_officer_1	Hoàn thành bộ giáp: Officer Uniform 1	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_bosh_modern_4	Hoàn thành bộ giáp: Modern Uniform 4	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_bosh_modern_2	Hoàn thành bộ giáp: Modern Uniform 2	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_bosh_modern_3	Hoàn thành bộ giáp: Modern Uniform 3	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_goldfish_scale	Hoàn thành bộ giáp: Goldfish Scale	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_scale_cuirass	Hoàn thành bộ giáp: Scale Cuirass	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_naoe_kanetsugu	Hoàn thành bộ giáp: Naoe Kanetsugu	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_kato_kiyomasa	Hoàn thành bộ giáp: Kato Kiyomasa	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_honda_tadakatsu	Hoàn thành bộ giáp: Honda Tadakatsu	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_bosh_american_1	Hoàn thành bộ giáp: American Uniform 1	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_bosh_american_2	Hoàn thành bộ giáp: American Uniform 2	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_kawari_kabuto	Hoàn thành bộ giáp: Kawari Kabuto	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_triple_hollyhock	Hoàn thành bộ giáp: Triple Hollyhock	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_date_masamune	Hoàn thành bộ giáp: Date Masamune	true
avatar_ancillaries_localised_source_lookups_localised_source_text_armour_akechi_mitsuharu	Hoàn thành bộ giáp: Akechi Mitsuharu	true
avatar_ancillaries_localised_source_lookups_localised_source_text_promotion_tier_1_mon	Gia tộc của bạn phải thăng cấp lên bậc 1 để mở khóa mon này.	true
