key	text	tooltip
shortcut_localisation_onscreen_usegroup4	Create/Select Group 4	true
shortcut_localisation_onscreen_usegroup5	Create/Select Group 5	true
shortcut_localisation_onscreen_usegroup6	Create/Select Group 6	true
shortcut_localisation_onscreen_usegroup7	Create/Select Group 7	true
shortcut_localisation_onscreen_usegroup0	Create/Select Group 10	true
shortcut_localisation_onscreen_usegroup1	Create/Select Group 1	true
shortcut_localisation_onscreen_usegroup2	Create/Select Group 2	true
shortcut_localisation_onscreen_usegroup3	Create/Select Group 3	true
shortcut_localisation_onscreen_universal	Universal	true
shortcut_localisation_onscreen_select_selection_group4	Select selection group 4	true
shortcut_localisation_onscreen_select_selection_group3	Select selection group 3	true
shortcut_localisation_onscreen_select_selection_group2	Select selection group 2	true
shortcut_localisation_onscreen_select_selection_group1	Select selection group 1	true
shortcut_localisation_onscreen_battle_land_formation_triple_line_grand	Triple line grand battery	true
shortcut_localisation_onscreen_change_region_border_display_type	Change province border display	true
shortcut_localisation_onscreen_create_selection_group4	Create selection group 4	true
shortcut_localisation_onscreen_create_selection_group2	Create selection group 2	true
shortcut_localisation_onscreen_create_selection_group3	Create selection group 3	true
shortcut_localisation_onscreen_create_selection_group1	Create selection group 1	true
shortcut_localisation_onscreen_toggle_tracking	Toggle tracking	true
shortcut_localisation_onscreen_select_all_ranged	Select all missile units	true
shortcut_localisation_onscreen_select_all_melee	Select all melee units	true
shortcut_localisation_onscreen_battle_land_strafe_right	Strafe unit/group right	true
shortcut_localisation_onscreen_campaign	Campaign	true
shortcut_localisation_onscreen_battle_both_fire_at_will_toggle	Toggle fire at will	true
shortcut_localisation_onscreen_group_formations	Group Formations	true
shortcut_localisation_onscreen_step_bck	Move back	true
shortcut_localisation_onscreen_show_technologies	Show technology/mastery of the arts	true
shortcut_localisation_onscreen_battle_both_rotate_right	Rotate unit/group right	true
shortcut_localisation_onscreen_battle_land_formation_double_line_screened	Double line screened	true
shortcut_localisation_onscreen_unit_zoom	Zoom to unit	true
shortcut_localisation_onscreen_toggle_ship_firing_arcs	Toggle ship firing arcs	true
